title,description,publishTime,duration_seconds,viewCount,likeCount,commentCount,like_to_view_ratio
I Got Hunted By A Real Bounty Hunter,"Sign up for Current w/ my Creator Code ""BEAST"" and I'll send you $1 (or maybe $1k!!): http://www.current.com/MrBeast New ...",2021-04-24 20:00:00+00:00,861,84717282,2876493,128922.0,0.03395402841181803
"Extreme $1,000,000 Hide And Seek",I didn't expect that to happen at the end I was so confused haha ...,2021-12-18 21:00:00+00:00,729,32090178,2125183,73593.0,0.06622534159829216
"I Bought The World&#39;s Largest Mystery Box! ($500,000)",I cant believe I spent over $500000 on mystery boxes Add Honey for FREE ▸ http://joinhoney.com/mrbeast Thanks to Honey for ...,2021-04-03 20:00:01+00:00,709,101745632,3110824,162796.0,0.030574521371099252
"First To Rob Bank Wins $100,000",I didnt think he would actually rob the bank... Sign up for Current and use my code “BEASTBANK” to get $1. Request $$ from me ...,2021-09-26 20:00:06+00:00,482,50008942,2359606,120621.0,0.04718368167037007
"Press This Button To Win $100,000!","Push the red subscribe button and you could also win $100000! (Seriously, we always fly subscribers down lol) New Merch ...",2020-11-14 21:00:02+00:00,911,145527042,2762425,83853.0,0.018982210880091964
I Survived 50 Hours In A Maximum Security Prison,I can't believe this prison let me do this lol New Merch - https://shopmrbeast.com/ Chandler Karl and Chris couldnt make it to this ...,2021-06-26 20:00:02+00:00,754,79464833,2214006,94886.0,0.027861456652152027
I Spent 50 Hours Buried Alive,This was the most insane thing I've ever done New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2021-03-27 20:00:04+00:00,760,154322660,5379027,233576.0,0.03485571723556346
I Spent 24 Hours In A Doomsday Bunker,The bunker gets crazier as the video goes on! SUBSCRIBE OR YOU'LL HAVE BAD LUCK For more info on this bunker check out ...,2020-04-11 20:00:00+00:00,719,102795467,2080395,77842.0,0.02023819785749891
I Filled My Brother’s House With Slime &amp; Bought Him A New One,I did not expect that to happen..... DOWNLOAD & PLAY HERE http://x.ea.com/65665 Apex Legends Season 6 includes the ...,2020-10-10 20:00:31+00:00,625,95079717,2612376,116266.0,0.0274756392049421
I Got Hunted By The FBI,"You guys loved the bounty hunter video so we did it with the FBI, i hope you enjoy! Get $5 on Venmo just for adding Honey ...",2021-08-07 23:00:03+00:00,1000,71993932,2558283,88986.0,0.03553470311914621
"Extreme $500,000 Game Of Tag!",I did not expect that to happen at the end... New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2021-09-04 20:00:07+00:00,760,57633714,2774047,99670.0,0.048132365719134464
"Last To Leave Revolving Door Wins $50,000",YOU WON'T BELIEVE WHAT HAPPENS IN THIS VIDEO LOL New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE ...,2019-07-02 20:00:01+00:00,824,97585126,2518894,173872.0,0.02581227389100261
"$1,000,000 Influencer Tournament!",That was so close at the end I can't believe that happened!,2021-12-16 21:00:00+00:00,725,34223993,2280759,80603.0,0.06664210689851414
I Got Hunted By The Military,"I'm not sure how they drove over that... it wasnt supposed to happen Sign up using code ""BEASTHUNT"" with current!",2021-12-10 21:30:02+00:00,662,43165039,2416595,90170.0,0.055985006755119575
"Would YOU Quit School For $100,000?",You won't believe what they chose! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2021-07-10 20:00:09+00:00,694,55202068,2004164,78869.0,0.0363059586825624
"Extreme $100,000 Game of Tag!",I cant believe he actually won.. New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2021-04-17 20:00:00+00:00,1014,84989496,2449214,121200.0,0.028817843560338327
I Won Every Prize At A Theme Park,WE WON OVER 10000 STUFFED ANIMALS LOL New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-08-15 19:59:59+00:00,802,90623591,1883897,65304.0,0.020788152171105204
I Ate The World’s Largest Slice Of Pizza,This slice of pizza was expensive... New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2020-08-01 20:00:02+00:00,483,99174289,2642315,125468.0,0.02664314538216654
"Steal This $100,000 Diamond, You Keep It",Do you think you could have done all the levels? New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2020-11-28 21:00:04+00:00,843,103902204,2471218,92745.0,0.023784076803606592
I Survived 24 Hours Straight In Ice,i borderline went crazy about 17 hours in... New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2020-10-29 20:17:44+00:00,694,85113492,2833891,187948.0,0.03329543804876435
"Last To Leave Circle Wins $500,000",THIS WAS THE CRAZIEST THING IVE EVER DONE! Get $10 of Bitcoin when you join Coinbase using my code: ...,2021-08-31 20:01:03+00:00,1166,95809336,3482783,94926.0,0.03635118606813015
"I Bought The World&#39;s Largest Firework ($600,000)",I cant believe i spent this much money on fireworks lol Thanks to Fireworks by Grucci for helping! https://www.grucci.com/ Follow ...,2020-07-03 21:00:20+00:00,669,106594059,3641646,169970.0,0.03416368636454683
I Adopted EVERY Dog In A Dog Shelter,"This is my favorite video i have ever made, it took me 9 months to film. PLEASE DONATE HERE: https://furkids.org/donation/ New ...",2020-07-23 20:00:11+00:00,964,104797858,3343738,190567.0,0.031906549082329524
I Bought A Private Island,"I spent so much money buying this island, please subscribe lol New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE ...",2020-08-13 20:00:07+00:00,697,76692327,2751454,127362.0,0.03587652256268088
"I Spent $1,000,000 On Lottery Tickets and WON",I didnt think i was going to win that much... looks like im buying an island New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I ...,2020-08-08 20:00:02+00:00,613,58842218,2143711,83396.0,0.03643151248989289
"Last To Stop Running Wins $20,000",You won't believe what happens to chandler!! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-06-06 20:00:00+00:00,898,83179815,1832463,67034.0,0.022030140365183547
I Bought Everything In 5 Stores,Please subscribe this video costed so much money Buy Merch Here!! - https://shopmrbeast.com/ Beast Philanthropy ...,2021-01-09 21:01:25+00:00,854,74045114,3640655,187773.0,0.04916806529597618
"I Ate $100,000 Golden Ice Cream",I cant believe how insane that ice cream looked at the end New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR ...,2021-01-22 21:00:03+00:00,797,99700649,3496697,163287.0,0.0350719582577642
The Real Way Dinosaurs Went Extinct,SCHOOLS HAVE BEEN LYING TO YOU ALL YOUR LIFE! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR ...,2018-06-28 21:12:01+00:00,351,24150678,665682,44254.0,0.02756369821170238
I Spent 50 Hours In Solitary Confinement,i borderline went crazy about 30 hours in... New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2020-05-30 20:10:08+00:00,952,158424466,3109009,106104.0,0.019624550920058017
Surviving 24 Hours Straight In The Bermuda Triangle,THIS IS ONE OF THE CRAZIEST THINGS I'VE EVER DONE! DONATE TO TEAM TREES: https://teamtrees.org/ New Merch ...,2019-11-09 21:00:55+00:00,701,109909726,2376880,90444.0,0.021625747661312523
"I Put 1,000,000 Christmas Lights On A House (World Record)",Watch until the end to see how insane the houses look Get Honey for FREE today ▸ https://joinhoney.com/mrbeast Honey finds ...,2020-12-23 21:00:06+00:00,748,54785723,2158821,111013.0,0.039404809899104554
I Opened A Restaurant That Pays You To Eat At It,Download our MrBeast Burger App and order food NOW! IOS - https://apps.apple.com/us/app/mrbeast-burger/id1543431762 ...,2020-12-19 22:00:03+00:00,639,93929098,3525848,726861.0,0.03753733480970934
I Cleaned The World’s Dirtiest Beach #TeamSeas,Donated = 1 Pound Of Trash Out Of The Ocean - https://teamseas.org/ HELP US REMOVE 30000000 POUNDS OF TRASH FROM ...,2021-10-29 19:59:43+00:00,295,52448898,4132687,177576.0,0.07879454397688203
"Offering People $100,000 To Quit Their Job",Download Finger On The App 2 NOW! - https://beastgames.com/ New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE ...,2021-03-13 21:00:02+00:00,677,77042095,2576744,118980.0,0.03344592329686777
"Last To Leave VR Wins $20,000",YOU WON'T BELIEVE HOW LONG THEY LASTED!!! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-06-08 20:00:01+00:00,858,82682475,1907558,90163.0,0.023070886545183848
"I Gave Him One Hour To Spend $100,000!",THEY HAD ONLY ONE HOUR TO SPEND $100000 IN NEW YORK Download Tik Tok Here ...,2019-01-01 21:05:01+00:00,830,63835088,1321472,70116.0,0.02070134218347126
Surviving 24 Hours Straight In A Desert,WE WENT TO A DESERT AND SPENT 24 HOURS IN IT New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR ...,2019-03-16 20:05:00+00:00,844,87553418,1916757,87816.0,0.02189242914537043
"Last to Stop Swinging Wins $1,000,000 (Part 2)",I BET YOU DIDNT EXPECT THAT TO HAPPEN LOL (watch till the end) Get Honey for FREE and start saving money today ...,2019-11-30 21:00:03+00:00,783,58637341,1358572,80284.0,0.023169058774339717
"Last To Fall Wins $1,000,000 (Part 1)",BUY MY MERCH!! - https://shopmrbeast.com/ FOLLOW MY INSTAGRAM!! - https://www.instagram.com/mrbeast SUBSCRIBE OR ...,2019-11-14 21:00:31+00:00,1017,83659525,2002815,52860.0,0.023940071378602736
"Spending $1,000,000 In 24 Hours",watch till the end you wont believe everything he bought.... Get Honey for FREE and save on your holiday gifts ...,2019-12-21 21:00:01+00:00,910,100601425,3030445,121346.0,0.03012328105690352
Spending 24 Hours On Top Of A Mountain,"WE HAD LIKE NO OXYGEN UP HERE, IT WAS CRAZY! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR ...",2019-06-13 20:00:01+00:00,924,101663010,2313086,107422.0,0.02275248391720843
"I Ate A $70,000 Golden Pizza",I cant believe we actually did this... Please vote and help me win a Kids Choice Award (I'm on page 20) https://kca.nick.tv/vote/ ...,2020-02-29 21:00:22+00:00,776,127179753,2846523,104376.0,0.022381888098178645
Surviving 24 Hours On A Deserted Island,"This was Insane, I Can't Believe We Did This! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...",2019-08-22 20:00:07+00:00,832,107006436,2237697,74133.0,0.020911798239874095
Last To Take Hand Off House Keeps It!,YOU WON'T BELIEVE WHO WON THE NEW HOUSE LOL New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR ...,2019-01-08 21:05:00+00:00,1050,57359031,1097901,43997.0,0.019140856825144065
"Planting 20,000,000 Trees, My Biggest Project Ever!",HELP US ACHIEVE OUR GOAL OF PLANTING 20000000 TREES! PLEASE DONATE ! - https://teamtrees.org/ #teamtrees ...,2019-10-25 19:01:01+00:00,443,64630566,3613873,165127.0,0.05591584947592754
Surviving 24 Hours Straight In A Rain Forest,This was a lot of fun! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-09-21 21:00:00+00:00,789,72343261,1616986,69857.0,0.022351577433038304
"Last To Stop Riding Bike Wins $1,000,000 (Part 4)",YOU WONT BELIEVE WHO WON THIS Get Honey for FREE and save on your holiday gifts ▸ http://joinhoney.com/mrbeast Honey ...,2019-12-14 20:59:57+00:00,705,38421073,1011945,94562.0,0.026338280557651268
"$456,000 Squid Game In Real Life!",MAKE SURE YOU WATCH UNTIL GLASS BRIDGE IT'S INSANE! Download Brawl Stars now and get a free gift from me in the ...,2021-11-24 21:00:01+00:00,1542,178763228,12250732,571946.0,0.06853049218824803
Videos I Could Not Upload...,The last video i couldnt upload took forever to film SUBSCRIBE OR YOU'LL HAVE BAD LUCK New Merch ...,2020-04-30 20:00:08+00:00,812,65825475,2243567,60701.0,0.03408356719036209
I Went Back To Boy Scouts For A Day,WATCH UNTIL THE END TO SEE THE ULTIMATE BETRAYAL New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE ...,2020-01-25 21:00:01+00:00,818,67041958,1450713,44487.0,0.021638881728364794
"$60,000 Extreme Hide And Seek - Challenge",THERE IS NO WAY THIS HAPPENED AGAIN LOL WATCH UNTIL THE END New Merch - https://shopmrbeast.com/ SUBSCRIBE ...,2020-01-17 21:00:01+00:00,1079,79723782,1826700,48182.0,0.02291286181079568
I Uber’d People And Let Them Keep The Car,Subscribe for a free car! New Merch - https://shopmrbeast.com/ I uber people and give them the car SUBSCRIBE OR I TAKE ...,2020-10-24 20:00:01+00:00,851,62936687,2531831,83065.0,0.04022822173655248
"Last To Leave $800,000 Island Keeps It",I can't believe I gave away a private island. subscribe to help me pay for it Download Lords Mobile to win BIG prizes here: ...,2020-08-15 20:00:02+00:00,1336,119576253,3719348,225860.0,0.03110440331325652
"$50,000 Game Of Extreme Hide And Seek - Challenge","BUY NOW MrBeast, Chandler, Chris - http://youtooz.com ENTER ON INSTAGRAM TOO https://www.instagram.com/mrbeast New ...",2019-11-28 21:00:01+00:00,903,92759192,2158975,50048.0,0.02327505181373292
"Last To Take Hand Off Boat, Keeps It",Last one to remove their hand kept the boat! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG In this ...,2019-10-19 20:06:01+00:00,1008,68554762,1322438,57148.0,0.019290242740540767
"Last To Leave Toilet Wins $1,000,000 (Part 3)",New Merch - https://shopmrbeast.com/ Instagram - https://www.instagram.com/mrbeast SUBSCRIBE OR I TAKE YOUR DOG ...,2019-12-07 21:11:07+00:00,946,49275426,1202564,47812.0,0.024404943754316805
I Sold My House For $1,Download Basketball Arena and attend the $50000 Win Streak Event https://app.adjust.com/6yykn7c_ou2rw0e *LIMITED TIME ...,2021-03-06 21:00:02+00:00,649,73190107,2661083,115383.0,0.036358506758297264
Molten Lava Vs Giant Ice Block Experiment,In this video we played with lava and dumped it on things Buy Your Maverick Merch Here - https://shopmrbeast.com/ Shoutout to ...,2019-04-27 20:00:02+00:00,458,62502385,1282091,42358.0,0.0205126732363893
"If You Can Carry $1,000,000 You Keep It!",Exclusive Merch Here - https://shopmrbeast.com/ YOU HAVE 7 DAYS TO BUY THIS SHIRT AND YOUR NAME WILL BE ADDED ...,2021-07-24 20:00:59+00:00,645,59015812,1997674,67953.0,0.03384980960695754
"Going Through The Same Drive Thru 1,000 Times",I can't believe we did this lol New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-10-05 20:00:08+00:00,938,138440792,3224679,124528.0,0.023292838428719768
"Would You Sit In Snakes For $10,000?",Would you sit in a tub of snakes for $10000? New Merch - https://shopmrbeast.com/ Subscribe to Brian Barczyk: ...,2021-04-10 21:00:07+00:00,849,109152270,3125932,133872.0,0.02863826835667275
"Last To Take Hand Off Lamborghini, Keeps It",Subscribe if you want to compete! Watch My Documentary Now On Curiosity: http://curiositystream.com/BEAST New Merch ...,2021-10-23 20:00:01+00:00,943,52868114,2641598,116591.0,0.04996580736736703
I Ordered Pizza And Tipped The House,I Was In Youtube Rewind 2019 New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG Check me out in ...,2019-12-05 21:00:02+00:00,782,86437502,3137075,102806.0,0.036292985421998894
"I Searched 100 Dumpsters, Here&#39;s What I Found",YOU WON'T BELIEVE WHAT WE FOUND! LOL New Merch - http://www.shopmrbeast.com/MBYTV1 SUBSCRIBE OR I TAKE ...,2019-10-12 20:10:01+00:00,1028,71845651,1324689,49545.0,0.018437984506536102
Spending 24 Hours In A City With No Laws,"We spent 24 hours straight in slab city, aka the city with no laws. New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE ...",2019-05-07 21:00:01+00:00,869,86936731,1686936,62530.0,0.01940418026530121
"Going Around A Ferris Wheel 1,000 Times Straight",Thanks to Epic Games for sponsoring this video! Download Battle Breakers - http://bit.ly/codeMrBeast FOLLOW 4 COOKIE ...,2019-11-16 21:00:47+00:00,776,54521829,1436159,46098.0,0.0263409908717479
"Ordering Water Then Tipping $30,000",You won't believe how they reacted to the $30000 we tipped! subscribe for a car New Merch - https://shopmrbeast.com/ ...,2018-10-23 20:11:02+00:00,723,39714916,1067119,47639.0,0.02686947644557526
World&#39;s Largest Game Of Dodgeball,THIS GAME OF DODGEBALL WAS INSANE!!!!! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-07-12 20:05:00+00:00,677,42172274,1034966,54769.0,0.024541384702186086
Destroying My Friend&#39;s Car And Surprising Him With A New One,I DROPPED A METEOR ON MY FRIEND'S CAR New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2019-08-10 20:00:00+00:00,893,72016728,1962449,60791.0,0.027249905049837864
I Gave A Homeless Man A Home,WE GAVE A HOMELESS PERSON A HOUSE idk y caps Get Honey and start saving money today ...,2019-02-28 22:06:00+00:00,840,63719508,1891854,114574.0,0.02969034224181392
I Can&#39;t Believe I Found This Stuff On Amazon..,It should be illegal to sell this stuff. Get your chair here - https://www.gtomegaracing.com/ SUBSCRIBE FOR A FREE CAR BUY ...,2017-12-22 23:19:10+00:00,501,26928544,1101599,25163.0,0.04090822734418913
I Went Back To 1st Grade For A Day,me and the squad went back to first grade for fun LAST DAY TO BUY MERCH - https://shopmrbeast.com/ After today you can no ...,2019-01-31 22:05:00+00:00,1066,119352796,2306311,134931.0,0.019323476929690026
Why I Haven’t Been Uploading,This took way too long... Buy Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE YOUR DOG ...,2020-09-17 20:00:05+00:00,382,32929921,2155684,98498.0,0.06546277472089897
I Broke Into A House,His reaction was hilarious Download monster legends: https://monsterlegends.onelink.me/1933036881/MrBeast Thanks Monster ...,2020-06-25 20:00:00+00:00,897,74412826,2290401,182264.0,0.030779653496831313
I Bought Everything In A Store - Challenge,I WENT INTO A STORE AND BOUGHT LITERALLY 15000 ITEMS! New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I TAKE ...,2019-05-18 20:05:02+00:00,1016,100371975,3393035,181956.0,0.0338046053193633
I Opened A FREE BANK,Download Angry Birds 2 Here https://rov.io/PU9tvo Thanks To Angry Birds For Sponsoring This Video New Merch ...,2019-11-23 21:00:17+00:00,703,66772832,1895447,90447.0,0.0283865000663743
"Hit The Target, Win $300,000","If they miss the shot, the prize goes up by $10000 Get Honey for FREE today ▸ http://joinhoney.com/mrbeast Honey finds coupons ...",2021-06-12 20:00:01+00:00,904,76492851,2378693,84362.0,0.031096932182590502
"Youtube Rewind 2020, Thank God It&#39;s Over",This is what Youtube Rewind would look like if it was made by creators lol SUBSCRIBE TO THESE SMALL CHANNELS NOW ...,2021-01-01 21:00:03+00:00,391,57131190,4707358,297513.0,0.08239558811920424
Surprising TFue With A Fortnite Battle Bus In Real Life,YOU WON'T BELIEVE HOW TFUE REACTED TO THE BATTLE BUS New Merch - https://shopmrbeast.com/ SUBSCRIBE OR I ...,2018-12-07 22:11:00+00:00,865,89583695,1695042,64576.0,0.018921322680427503
